날짜,거래시간,태양광_합계,풍력_육지
2024-01-30,9,568.563539,19.119822
2024-01-30,10,2037.988902,67.218073
2024-01-30,11,3239.000646,65.287325
2024-01-30,12,3997.3000070000003,35.667947
2024-01-30,13,4219.621402,2.618236
2024-01-30,14,3936.190099,3.634753
2024-01-30,15,3367.020682,4.532717
2024-01-30,16,2315.310987,8.291126
2024-01-30,17,1669.676534,21.095509
2024-01-30,18,1006.6060399999999,39.532613
2024-01-30,19,925.193436,77.570285
2024-01-30,20,828.963965,142.06139
2024-01-30,21,372.261644,197.501131
2024-01-30,22,154.16825400000002,259.648987
2024-01-30,23,60.041312,310.314362
2024-01-30,24,14.951464999999999,295.413576
2024-01-31,1,3.219202,241.311228
2024-01-31,2,0.753568,258.51329
2024-01-31,3,0.12338800000000001,341.928392
2024-01-31,4,0.299572,395.887209
2024-01-31,5,0.272104,416.143964
2024-01-31,6,0.26404,343.703864
2024-01-31,7,0.21058000000000002,296.071527
2024-01-31,8,4.909052,226.026929
2024-01-31,9,240.327483,220.99646
2024-01-31,10,964.606819,211.909855
2024-01-31,11,1968.348868,151.754071
2024-01-31,12,2986.134764,125.054904
2024-01-31,13,3827.5298459999995,104.010912
2024-01-31,14,4023.951882,120.187061
2024-01-31,15,3581.128562,158.404117
2024-01-31,16,2832.224299,179.367146
2024-01-31,17,1882.621364,223.808505
2024-01-31,18,1014.794846,240.836278
2024-01-31,19,825.144412,257.392828
2024-01-31,20,680.021216,255.099127
2024-01-31,21,347.469516,260.802145
2024-01-31,22,141.74343,260.779012
2024-01-31,23,56.927457000000004,232.188957
2024-01-31,24,15.73367,225.897923
2024-02-01,1,4.20876,268.829711
2024-02-01,2,0.954459,289.098482
2024-02-01,3,0.33346400000000004,308.928139
2024-02-01,4,0.48096000000000005,352.992506
2024-02-01,5,0.48022400000000004,372.114305
2024-02-01,6,0.36824,394.358689
2024-02-01,7,0.23022900000000002,365.840066
2024-02-01,8,2.959641,309.987229
2024-02-01,9,173.905287,379.687954
2024-02-01,10,600.648166,459.139458
2024-02-01,11,970.581523,430.123918
2024-02-01,12,1463.222863,388.083753
2024-02-01,13,1640.634382,376.040473
2024-02-01,14,1441.92846,359.091725
2024-02-01,15,1254.873275,383.350188
2024-02-01,16,965.748983,456.266375
2024-02-01,17,1060.57977,518.786144
2024-02-01,18,417.945643,520.701414
2024-02-01,19,194.96568100000002,545.622644
2024-02-01,20,117.388208,499.391899
2024-02-01,21,59.068028,408.242439
2024-02-01,22,25.840683000000002,324.121501
2024-02-01,23,4.336945,262.709624
2024-02-01,24,1.5606659999999999,260.852692
2024-02-02,1,0.530284,212.182617
2024-02-02,2,0.039495,181.080049
2024-02-02,3,0.042767,156.927749
2024-02-02,4,0.24423999999999998,149.350051
2024-02-02,5,0.18148,140.566045
2024-02-02,6,0.00016,125.361821
2024-02-02,7,0.018176,97.340469
2024-02-02,8,7.725444,105.473425
2024-02-02,9,323.416359,102.257294
2024-02-02,10,1128.553643,130.384494
2024-02-02,11,1925.940338,110.842506
2024-02-02,12,2720.588703,79.648714
2024-02-02,13,3190.253879,45.828124
2024-02-02,14,3355.200105,45.696979
2024-02-02,15,3039.511138,93.910168
2024-02-02,16,2545.87566,84.410588
2024-02-02,17,1870.348873,80.961855
2024-02-02,18,967.149751,85.94042
2024-02-02,19,790.632317,78.899379
2024-02-02,20,623.283481,74.748505
2024-02-02,21,267.750343,48.875841
2024-02-02,22,93.52535400000001,43.644178
2024-02-02,23,34.514948000000004,43.801979
2024-02-02,24,7.267094,53.341201
2024-02-03,1,1.646356,67.376712
2024-02-03,2,0.389004,98.836308
2024-02-03,3,0.030736,119.460051
2024-02-03,4,0.24376,168.204077
2024-02-03,5,0.26508,168.273128
2024-02-03,6,0.27616,164.830164
2024-02-03,7,0.12772,169.355886
2024-02-03,8,7.401299,169.566564
2024-02-03,9,226.982486,185.711753
2024-02-03,10,643.5409970000001,241.907954
2024-02-03,11,963.437654,224.929015
2024-02-03,12,1269.715064,164.266694
2024-02-03,13,1363.664836,120.164823
2024-02-03,14,1271.780641,93.296449
2024-02-03,15,1012.099184,119.601673
2024-02-03,16,648.00702,185.933762
2024-02-03,17,877.190892,235.375451
2024-02-03,18,270.69464899999997,233.488549
2024-02-03,19,163.10562,211.2639
2024-02-03,20,98.164595,189.65316
2024-02-03,21,37.437951,159.423785
2024-02-03,22,11.374214,128.617748
2024-02-03,23,2.806164,118.530348
2024-02-03,24,0.6904600000000001,108.926288
2024-02-04,1,0.08696000000000001,87.020855
2024-02-04,2,0.0006000000000000001,73.40027
2024-02-04,3,0.02416,75.420597
2024-02-04,4,0.24368,68.318331
2024-02-04,5,0.14296,60.937778
2024-02-04,6,0.00028,72.585165
2024-02-04,7,0.022274,76.653597
2024-02-04,8,11.380717,73.616089
2024-02-04,9,388.766738,85.157336
2024-02-04,10,1278.129392,132.385101
2024-02-04,11,2049.84228,104.663518
2024-02-04,12,2732.523478,76.213898
2024-02-04,13,2686.6446539999997,68.79666
2024-02-04,14,2332.642747,104.588209
2024-02-04,15,1629.916802,114.30635
2024-02-04,16,904.300227,130.840953
2024-02-04,17,1040.640892,177.303153
2024-02-04,18,687.016452,212.016658
2024-02-04,19,379.070282,255.453663
2024-02-04,20,261.476581,309.44151
2024-02-04,21,128.245487,327.572152
2024-02-04,22,54.511776000000005,360.713332
2024-02-04,23,18.741704,376.584956
2024-02-04,24,4.839185,530.325336
2024-02-05,1,0.833004,583.937888
2024-02-05,2,0.080751,566.228207
2024-02-05,3,0.0262,621.339633
2024-02-05,4,0.24408000000000002,682.726609
2024-02-05,5,0.257,729.454806
2024-02-05,6,0.00404,753.053355
2024-02-05,7,0.009616999999999999,776.615954
2024-02-05,8,0.710533,753.349297
2024-02-05,9,47.406747,699.229169
2024-02-05,10,240.814487,697.760628
2024-02-05,11,506.322898,684.069101
2024-02-05,12,778.4732690000001,615.258008
2024-02-05,13,940.045852,501.521052
2024-02-05,14,1028.003667,480.844397
2024-02-05,15,811.982919,484.719312
2024-02-05,16,577.077524,458.541974
2024-02-05,17,793.902694,443.045682
2024-02-05,18,172.00212100000002,411.08405
2024-02-05,19,81.642364,351.815773
2024-02-05,20,35.851986,300.613332
2024-02-05,21,14.226551,248.950883
2024-02-05,22,3.731947,236.609389
2024-02-05,23,0.20196,191.117767
2024-02-05,24,0.195695,137.652994
2024-02-06,1,0.016280000000000003,121.847875
2024-02-06,2,0.00024,99.00077
2024-02-06,3,8e-05,113.908346
2024-02-06,4,0.24376,127.36249
2024-02-06,5,0.00768,119.309391
2024-02-06,6,0.0002,101.185043
2024-02-06,7,0.008511,108.302523
2024-02-06,8,2.150123,116.894554
2024-02-06,9,106.795783,150.784623
2024-02-06,10,401.525416,173.692095
2024-02-06,11,769.1931360000001,161.727343
2024-02-06,12,1270.611833,98.848081
2024-02-06,13,1701.326882,68.22216
2024-02-06,14,1662.700644,65.92704
2024-02-06,15,1417.328636,75.286791
2024-02-06,16,1327.971847,84.581114
2024-02-06,17,1164.4995940000001,100.568847
2024-02-06,18,669.403475,124.907759
2024-02-06,19,419.766555,125.226699
2024-02-06,20,148.014107,108.972688
2024-02-06,21,79.892948,79.691372
2024-02-06,22,10.496732,101.354558
2024-02-06,23,1.273737,159.892979
2024-02-06,24,0.24936399999999997,195.082903
2024-02-07,1,0.03618,234.820506
2024-02-07,2,0.00808,231.296469
2024-02-07,3,0.00304,211.753313
2024-02-07,4,0.12255999999999999,239.403528
2024-02-07,5,0.00016,207.603896
2024-02-07,6,0.00016,195.486646
2024-02-07,7,0.068259,212.46956
2024-02-07,8,23.034519,191.094047
2024-02-07,9,534.02787,171.924332
2024-02-07,10,1666.618622,170.788144
2024-02-07,11,2569.987859,133.877832
2024-02-07,12,3191.1878300000003,111.395554
2024-02-07,13,3273.306097,102.275393
2024-02-07,14,3158.947862,102.423682
2024-02-07,15,2846.1239060000003,118.488123
2024-02-07,16,2502.3620969999997,148.164057
2024-02-07,17,1971.9778769999998,148.07743
2024-02-07,18,1104.8206030000001,131.448986
2024-02-07,19,840.076152,139.685213
2024-02-07,20,614.099585,157.807613
2024-02-07,21,287.412545,134.027104
2024-02-07,22,119.86841199999999,108.823115
2024-02-07,23,44.113734,87.921655
2024-02-07,24,9.582287,79.487293
2024-02-08,1,1.941702,69.024912
2024-02-08,2,0.32056,63.028849
2024-02-08,3,0.048044,67.100535
2024-02-08,4,0.283572,95.256648
2024-02-08,5,0.12872,97.682519
2024-02-08,6,0.00018,104.080335
2024-02-08,7,0.07014599999999999,99.4471
2024-02-08,8,40.553173,135.826507
2024-02-08,9,679.466965,171.256277
2024-02-08,10,1911.383411,192.004511
2024-02-08,11,3015.565595,177.675649
2024-02-08,12,3631.85395,155.306979
2024-02-08,13,3993.749022,105.623558
2024-02-08,14,4283.753393,91.801622
2024-02-08,15,4282.384232,79.970697
2024-02-08,16,3517.227812,89.6498
2024-02-08,17,2343.836701,92.967173
2024-02-08,18,1184.862313,92.295718
2024-02-08,19,948.929386,104.627776
2024-02-08,20,872.729776,123.85904
2024-02-08,21,592.0794099999999,104.673129
2024-02-08,22,194.307798,86.428843
2024-02-08,23,65.297873,59.280968
2024-02-08,24,15.183223,53.896199
2024-02-09,1,2.221325,66.09895
2024-02-09,2,0.414236,70.603549
2024-02-09,3,0.44421199999999994,67.253007
2024-02-09,4,0.984376,114.194047
2024-02-09,5,0.9958480000000001,189.945266
2024-02-09,6,0.9460440000000001,225.525044
2024-02-09,7,0.246133,230.444152
2024-02-09,8,44.466789,198.767134
2024-02-09,9,731.576497,168.247407
2024-02-09,10,2000.528848,187.024435
2024-02-09,11,3095.805006,175.302596
2024-02-09,12,3803.511746,160.663713
2024-02-09,13,4140.410655,189.477693
2024-02-09,14,4431.077656,271.611568
2024-02-09,15,4226.558566,339.415701
2024-02-09,16,3597.182144,380.524475
2024-02-09,17,2456.3672149999998,399.19145
2024-02-09,18,1230.903874,458.342364
2024-02-09,19,954.836363,534.315112
2024-02-09,20,894.6941850000001,497.152242
2024-02-09,21,614.441957,513.143297
2024-02-09,22,193.648727,502.806958
2024-02-09,23,68.2076,519.962287
2024-02-09,24,15.278979,585.380484
2024-02-10,1,2.721588,644.843789
2024-02-10,2,0.434716,640.840402
2024-02-10,3,0.094204,629.798754
2024-02-10,4,0.348592,584.783229
2024-02-10,5,0.482872,515.635808
2024-02-10,6,0.26436,528.935709
2024-02-10,7,0.281462,502.090413
2024-02-10,8,44.734762,499.714315
2024-02-10,9,704.918681,496.572558
2024-02-10,10,1859.82079,483.596324
2024-02-10,11,2768.92133,462.024569
2024-02-10,12,3390.042012,441.667927
2024-02-10,13,3489.0578100000002,465.644654
2024-02-10,14,3352.351671,525.585495
2024-02-10,15,2995.550427,533.133663
2024-02-10,16,2532.208568,526.082489
2024-02-10,17,1934.605065,487.548452
2024-02-10,18,1132.760619,411.812037
2024-02-10,19,915.822247,389.797408
2024-02-10,20,734.099566,394.964721
2024-02-10,21,346.58849399999997,405.155579
2024-02-10,22,127.780332,384.194957
2024-02-10,23,51.516467999999996,365.227758
2024-02-10,24,10.662598000000001,330.086154
2024-02-11,1,1.6976769999999999,322.630327
2024-02-11,2,0.48596,319.700338
2024-02-11,3,0.034303,338.14953
2024-02-11,4,0.401628,372.274296
2024-02-11,5,0.3955,449.492365
2024-02-11,6,0.190752,499.170038
2024-02-11,7,0.064529,511.444801
2024-02-11,8,40.483815,533.004633
2024-02-11,9,682.171408,566.765341
2024-02-11,10,1745.542068,644.786768
2024-02-11,11,2664.234058,726.061985
2024-02-11,12,3160.2328239999997,794.345339
2024-02-11,13,3169.28686,911.664338
2024-02-11,14,3449.648248,980.823703
2024-02-11,15,3324.13003,937.920806
2024-02-11,16,2884.562449,920.67738
2024-02-11,17,2086.870958,849.53483
2024-02-11,18,1185.836838,813.431872
2024-02-11,19,918.4127169999999,858.274096
2024-02-11,20,780.449275,875.140124
2024-02-11,21,508.152435,842.35923
2024-02-11,22,139.04135,810.734792
2024-02-11,23,46.699211,660.534945
2024-02-11,24,9.221898,547.269935
2024-02-12,1,1.4356200000000001,377.188229
2024-02-12,2,0.185419,238.57925
2024-02-12,3,0.025464,171.28672
2024-02-12,4,0.39890000000000003,134.767139
2024-02-12,5,0.304404,122.960843
2024-02-12,6,0.01204,165.639929
2024-02-12,7,0.08522199999999999,213.984456
2024-02-12,8,56.280091,194.313811
2024-02-12,9,875.6193539999999,246.075271
2024-02-12,10,2383.871986,344.721113
2024-02-12,11,3561.353086,309.712216
2024-02-12,12,4360.172217,301.628574
2024-02-12,13,4836.434816,348.799462
2024-02-12,14,5152.703014,373.859396
2024-02-12,15,4993.081992,395.762122
2024-02-12,16,3914.672488,400.995161
2024-02-12,17,2618.473014,389.665155
2024-02-12,18,1277.600105,422.970629
2024-02-12,19,952.0741919999999,533.418317
2024-02-12,20,898.688898,611.057301
2024-02-12,21,638.402828,657.691455
2024-02-12,22,217.293477,709.279094
2024-02-12,23,76.537577,742.777574
2024-02-12,24,18.299805,754.168047
2024-02-13,1,3.875344,793.996683
2024-02-13,2,0.98126,829.433231
2024-02-13,3,0.28144,851.035163
2024-02-13,4,0.44408000000000003,841.134158
2024-02-13,5,0.40539600000000003,806.957797
2024-02-13,6,0.274232,791.122248
2024-02-13,7,0.28441099999999997,775.274092
2024-02-13,8,57.785673,786.921388
2024-02-13,9,806.694374,774.428302
2024-02-13,10,2043.8880570000001,855.746711
2024-02-13,11,3067.741948,891.597101
2024-02-13,12,3783.533309,931.95858
2024-02-13,13,4225.213103,966.513601
2024-02-13,14,4458.085031,882.620466
2024-02-13,15,4469.587153,811.113779
2024-02-13,16,3672.080468,847.310144
2024-02-13,17,2550.500203,777.367995
2024-02-13,18,1297.108137,760.073432
2024-02-13,19,953.9236920000001,763.655321
2024-02-13,20,876.540249,775.144852
2024-02-13,21,618.959485,845.967588
2024-02-13,22,190.528956,877.756042
2024-02-13,23,66.389718,913.360573
2024-02-13,24,16.207815,873.936184
2024-02-14,1,3.464457,868.385871
2024-02-14,2,0.900704,860.423529
2024-02-14,3,0.29736,844.431222
2024-02-14,4,0.431172,812.001952
2024-02-14,5,0.4151,769.749449
2024-02-14,6,0.264876,716.898453
2024-02-14,7,0.214198,708.614291
2024-02-14,8,9.674655,634.939325
2024-02-14,9,177.71353,584.677466
2024-02-14,10,594.923399,641.278922
2024-02-14,11,1076.21916,674.118153
2024-02-14,12,1492.0183,689.846452
2024-02-14,13,1912.372733,618.585183
2024-02-14,14,2181.1459409999998,578.201509
2024-02-14,15,2238.26219,581.311986
2024-02-14,16,2225.250482,559.799617
2024-02-14,17,1886.505734,461.432392
2024-02-14,18,1054.6108900000002,460.017457
2024-02-14,19,503.177119,420.695086
2024-02-14,20,234.11220799999998,419.323383
2024-02-14,21,104.681037,457.406676
2024-02-14,22,35.871668,526.171279
2024-02-14,23,9.998275,542.002951
2024-02-14,24,1.507032,533.386108
2024-02-15,1,0.108575,561.397624
2024-02-15,2,0.16033999999999998,535.31978
2024-02-15,3,0.17054000000000002,461.096287
2024-02-15,4,0.40908,450.413435
2024-02-15,5,0.275775,457.562163
2024-02-15,6,0.0054,482.294909
2024-02-15,7,0.261401,416.955032
2024-02-15,8,14.858241,270.906591
2024-02-15,9,204.57235500000002,198.999417
2024-02-15,10,506.87206100000003,391.28082
2024-02-15,11,722.247453,536.108812
2024-02-15,12,812.763049,596.380253
2024-02-15,13,723.81613,653.125244
2024-02-15,14,743.4103550000001,710.96084
2024-02-15,15,851.359039,678.264376
2024-02-15,16,1189.484929,695.205628
2024-02-15,17,1132.035269,603.649148
2024-02-15,18,383.77052999999995,581.415815
2024-02-15,19,85.84728,535.486709
2024-02-15,20,51.740697000000004,527.157557
2024-02-15,21,24.809146000000002,513.640437
2024-02-15,22,7.970718000000001,485.326199
2024-02-15,23,1.465144,445.872268
2024-02-15,24,0.283984,330.247806
2024-02-16,1,0.03682,249.507085
2024-02-16,2,0.0009600000000000001,209.896154
2024-02-16,3,0.00252,147.424741
2024-02-16,4,0.029679999999999998,119.807384
2024-02-16,5,0.05596,98.80579
2024-02-16,6,0.033294,69.659904
2024-02-16,7,0.10027,60.718217
2024-02-16,8,72.450698,51.518492
2024-02-16,9,933.768986,41.61102
2024-02-16,10,2318.18401,78.512864
2024-02-16,11,3296.892105,81.078846
2024-02-16,12,4013.001048,64.26575
2024-02-16,13,4546.595099,47.133946
2024-02-16,14,5138.432812,44.683391
2024-02-16,15,5028.016288,36.993849
2024-02-16,16,4142.617537,47.583344
2024-02-16,17,2860.825064,73.825753
2024-02-16,18,1427.642284,84.735826
2024-02-16,19,943.6471570000001,109.731869
2024-02-16,20,875.994743,162.29302
2024-02-16,21,653.816422,220.078317
2024-02-16,22,228.695896,249.16476
2024-02-16,23,63.423001,296.410505
2024-02-16,24,15.995975000000001,356.749507
2024-02-17,1,3.032048,391.820766
2024-02-17,2,0.708523,448.705253
2024-02-17,3,0.195628,453.666987
2024-02-17,4,0.38612,472.431756
2024-02-17,5,0.2924,476.746378
2024-02-17,6,0.23376,464.766982
2024-02-17,7,0.290299,437.773146
2024-02-17,8,79.77222400000001,439.515192
2024-02-17,9,903.588919,423.438356
2024-02-17,10,2129.709199,413.409366
2024-02-17,11,3138.852915,303.51953
2024-02-17,12,4210.577222,340.511507
2024-02-17,13,4867.972885,277.987071
2024-02-17,14,5231.634225,287.451128
2024-02-17,15,5152.855808,283.531353
2024-02-17,16,4262.521201,269.895753
2024-02-17,17,2962.441923,263.632866
2024-02-17,18,1469.347425,310.065626
2024-02-17,19,962.677871,363.124266
2024-02-17,20,916.367882,401.295334
2024-02-17,21,709.036303,408.713604
2024-02-17,22,266.249724,444.121578
2024-02-17,23,75.553697,456.994646
2024-02-17,24,19.013128000000002,456.874313
2024-02-18,1,3.690909,443.620066
2024-02-18,2,0.76832,431.923595
2024-02-18,3,0.221216,472.355248
2024-02-18,4,0.412676,499.044443
2024-02-18,5,0.30914,524.788414
2024-02-18,6,0.23268,505.176536
2024-02-18,7,0.21707300000000002,535.070094
2024-02-18,8,55.345302000000004,563.625057
2024-02-18,9,521.628387,590.84466
2024-02-18,10,1101.096035,630.927563
2024-02-18,11,1497.016468,610.420876
2024-02-18,12,1426.796325,519.676027
2024-02-18,13,1084.326101,484.656949
2024-02-18,14,813.23831,441.409593
2024-02-18,15,562.317519,493.415965
2024-02-18,16,427.89349,519.631877
2024-02-18,17,655.464664,509.74689
2024-02-18,18,212.175878,511.788839
2024-02-18,19,170.360461,557.392735
2024-02-18,20,131.346532,568.033584
2024-02-18,21,65.20894299999999,603.98059
2024-02-18,22,26.456879999999998,690.691668
2024-02-18,23,8.245637,721.723957
2024-02-18,24,1.7550329999999998,781.073205
2024-02-19,1,0.30714,758.455043
2024-02-19,2,0.160207,689.201267
2024-02-19,3,0.18273999999999999,711.587878
2024-02-19,4,0.408775,681.657067
2024-02-19,5,0.04704,694.20597
2024-02-19,6,0.0,576.286216
2024-02-19,7,0.097525,376.688009
2024-02-19,8,2.241816,341.574427
2024-02-19,9,61.025111,355.259911
2024-02-19,10,214.322689,408.413583
2024-02-19,11,492.791721,371.725038
2024-02-19,12,798.985115,410.896409
2024-02-19,13,976.798785,473.168357
2024-02-19,14,950.503252,470.546629
2024-02-19,15,868.6558590000001,397.205557
2024-02-19,16,597.167212,536.79181
2024-02-19,17,581.313778,568.286206
2024-02-19,18,156.024587,548.732529
2024-02-19,19,84.058977,492.291595
2024-02-19,20,48.021647,412.808181
2024-02-19,21,20.071005,356.05937
2024-02-19,22,6.262116,383.623642
2024-02-19,23,1.775016,362.55906
2024-02-19,24,0.401303,311.531227
2024-02-20,1,0.045547000000000004,290.748169
2024-02-20,2,0.02952,286.796483
2024-02-20,3,0.00016,270.300788
2024-02-20,4,0.015880000000000002,354.124377
2024-02-20,5,0.010960000000000001,368.219989
2024-02-20,6,0.00028000000000000003,530.465506
2024-02-20,7,0.008583,458.050597
2024-02-20,8,4.923188,363.220645
2024-02-20,9,116.164155,338.974162
2024-02-20,10,299.790215,409.336913
2024-02-20,11,481.116575,415.837723
2024-02-20,12,530.4216789999999,388.065851
2024-02-20,13,447.077384,428.522771
2024-02-20,14,386.345076,427.445307
2024-02-20,15,304.834134,429.990447
2024-02-20,16,228.229083,431.077461
2024-02-20,17,253.48056,455.085318
2024-02-20,18,48.140071,477.742878
2024-02-20,19,31.694372,463.546
2024-02-20,20,9.467044,464.252567
2024-02-20,21,2.358503,479.126197
2024-02-20,22,0.171645,475.464232
2024-02-20,23,0.0106,493.712863
2024-02-20,24,0.00024,487.794047
2024-02-21,1,0.00016,458.411355
2024-02-21,2,0.1355,448.872775
2024-02-21,3,0.02846,484.77938
2024-02-21,4,0.02296,475.62639
2024-02-21,5,8e-05,471.113278
2024-02-21,6,0.00024,494.12547
2024-02-21,7,0.009089,473.483504
2024-02-21,8,1.834698,535.056478
2024-02-21,9,77.718846,560.129299
2024-02-21,10,312.062416,562.606742
2024-02-21,11,400.915111,567.857374
2024-02-21,12,455.8883,529.254373
2024-02-21,13,471.117732,503.415848
2024-02-21,14,458.882857,495.410734
2024-02-21,15,436.639613,472.733879
2024-02-21,16,280.362113,496.582443
2024-02-21,17,293.38518999999997,499.494103
2024-02-21,18,40.011952,537.595622
2024-02-21,19,22.610577,532.205672
2024-02-21,20,9.348838,530.024528
2024-02-21,21,3.174041,537.077113
