날짜,거래시간,smp_육지,수요_육지
2024-01-31,16,168690.0,70469.0
2024-01-31,17,171270.0,73508.0
2024-01-31,18,164860.0,74789.0
2024-01-31,19,164870.0,75219.0
2024-01-31,20,151890.0,74462.0
2024-01-31,21,141050.0,72379.0
2024-01-31,22,139490.0,70362.0
2024-01-31,23,138590.0,70217.0
2024-01-31,24,138980.0,69237.0
2024-02-01,1,101780.0,65279.0
2024-02-01,2,77600.0,62841.0
2024-02-01,3,77690.0,61426.0
2024-02-01,4,77670.0,60780.0
2024-02-01,5,77530.0,61112.0
2024-02-01,6,83960.0,62867.0
2024-02-01,7,96580.0,66642.0
2024-02-01,8,129610.0,72117.0
2024-02-01,9,167140.0,79330.0
2024-02-01,10,170680.0,81677.0
2024-02-01,11,181330.0,81270.0
2024-02-01,12,170680.0,78489.0
2024-02-01,13,152520.0,74368.0
2024-02-01,14,152560.0,77301.0
2024-02-01,15,152560.0,77950.0
2024-02-01,16,154060.0,78165.0
2024-02-01,17,152560.0,78509.0
2024-02-01,18,150540.0,78064.0
2024-02-01,19,150540.0,77478.0
2024-02-01,20,150540.0,75867.0
2024-02-01,21,133320.0,73302.0
2024-02-01,22,127670.0,70911.0
2024-02-01,23,126380.0,70532.0
2024-02-01,24,126080.0,69613.0
2024-02-02,1,113200.0,65862.0
2024-02-02,2,92340.0,63256.0
2024-02-02,3,92340.0,61729.0
2024-02-02,4,92340.0,60981.0
2024-02-02,5,92340.0,61449.0
2024-02-02,6,92340.0,63173.0
2024-02-02,7,106980.0,66962.0
2024-02-02,8,129250.0,72312.0
2024-02-02,9,149550.0,78867.0
2024-02-02,10,161170.0,79921.0
2024-02-02,11,151370.0,78205.0
2024-02-02,12,146900.0,74516.0
2024-02-02,13,113630.0,69220.0
2024-02-02,14,135090.0,70819.0
2024-02-02,15,135090.0,71468.0
2024-02-02,16,135070.0,72341.0
2024-02-02,17,149050.0,74273.0
2024-02-02,18,135110.0,75388.0
2024-02-02,19,135130.0,75437.0
2024-02-02,20,134860.0,74329.0
2024-02-02,21,133450.0,72193.0
2024-02-02,22,133450.0,70060.0
2024-02-02,23,114050.0,69814.0
2024-02-02,24,133590.0,69483.0
2024-02-03,1,101500.0,65998.0
2024-02-03,2,83730.0,63380.0
2024-02-03,3,83730.0,61821.0
2024-02-03,4,77360.0,60734.0
2024-02-03,5,77360.0,60362.0
2024-02-03,6,78150.0,60910.0
2024-02-03,7,92080.0,62479.0
2024-02-03,8,92080.0,63737.0
2024-02-03,9,101680.0,65594.0
2024-02-03,10,110720.0,66417.0
2024-02-03,11,109660.0,66649.0
2024-02-03,12,109400.0,65391.0
2024-02-03,13,94920.0,63021.0
2024-02-03,14,108070.0,63644.0
2024-02-03,15,107880.0,64024.0
2024-02-03,16,107880.0,64780.0
2024-02-03,17,104740.0,65327.0
2024-02-03,18,101500.0,65940.0
2024-02-03,19,105200.0,66832.0
2024-02-03,20,101500.0,66173.0
2024-02-03,21,98490.0,65029.0
2024-02-03,22,92080.0,63939.0
2024-02-03,23,92670.0,64213.0
2024-02-03,24,97370.0,63929.0
2024-02-04,1,92060.0,60750.0
2024-02-04,2,80170.0,58101.0
2024-02-04,3,78240.0,56513.0
2024-02-04,4,74490.0,55939.0
2024-02-04,5,76800.0,55887.0
2024-02-04,6,78490.0,56701.0
2024-02-04,7,80130.0,57649.0
2024-02-04,8,87960.0,58489.0
2024-02-04,9,98140.0,58439.0
2024-02-04,10,96540.0,56622.0
2024-02-04,11,100410.0,55423.0
2024-02-04,12,88570.0,53343.0
2024-02-04,13,87990.0,52851.0
2024-02-04,14,87800.0,54262.0
2024-02-04,15,88050.0,56134.0
2024-02-04,16,101600.0,58399.0
2024-02-04,17,100090.0,60361.0
2024-02-04,18,104390.0,62900.0
2024-02-04,19,101470.0,64807.0
2024-02-04,20,101470.0,64403.0
2024-02-04,21,100410.0,63552.0
2024-02-04,22,100410.0,62517.0
2024-02-04,23,100410.0,62212.0
2024-02-04,24,100410.0,61834.0
2024-02-05,1,103330.0,58792.0
2024-02-05,2,76910.0,56490.0
2024-02-05,3,76910.0,55422.0
2024-02-05,4,76910.0,55012.0
2024-02-05,5,76910.0,55878.0
2024-02-05,6,76910.0,58088.0
2024-02-05,7,93780.0,62326.0
2024-02-05,8,130040.0,68985.0
2024-02-05,9,166590.0,77887.0
2024-02-05,10,228890.0,81933.0
2024-02-05,11,172500.0,82573.0
2024-02-05,12,168520.0,81041.0
2024-02-05,13,151280.0,77944.0
2024-02-05,14,157260.0,80266.0
2024-02-05,15,168520.0,80752.0
2024-02-05,16,171100.0,80733.0
2024-02-05,17,167340.0,80964.0
2024-02-05,18,158050.0,79678.0
2024-02-05,19,155500.0,78463.0
2024-02-05,20,151360.0,76684.0
2024-02-05,21,150290.0,73970.0
2024-02-05,22,150100.0,71538.0
2024-02-05,23,150080.0,71055.0
2024-02-05,24,151010.0,70238.0
2024-02-06,1,126920.0,66326.0
2024-02-06,2,93810.0,63794.0
2024-02-06,3,93810.0,62290.0
2024-02-06,4,93810.0,61581.0
2024-02-06,5,93810.0,62089.0
2024-02-06,6,93810.0,63811.0
2024-02-06,7,109570.0,67550.0
2024-02-06,8,146600.0,73078.0
2024-02-06,9,151300.0,80800.0
2024-02-06,10,176440.0,83641.0
2024-02-06,11,156210.0,83497.0
2024-02-06,12,153550.0,81747.0
2024-02-06,13,150310.0,77695.0
2024-02-06,14,153520.0,79972.0
2024-02-06,15,153520.0,80643.0
2024-02-06,16,153500.0,80437.0
2024-02-06,17,150320.0,80444.0
2024-02-06,18,149700.0,79463.0
2024-02-06,19,147240.0,78610.0
2024-02-06,20,144870.0,77062.0
2024-02-06,21,144870.0,74255.0
2024-02-06,22,143790.0,71795.0
2024-02-06,23,136740.0,71421.0
2024-02-06,24,136740.0,70985.0
2024-02-07,1,127840.0,67553.0
2024-02-07,2,126080.0,65178.0
2024-02-07,3,107100.0,63162.0
2024-02-07,4,101780.0,62275.0
2024-02-07,5,107340.0,62537.0
2024-02-07,6,126080.0,64208.0
2024-02-07,7,128200.0,67858.0
2024-02-07,8,146810.0,73142.0
2024-02-07,9,156540.0,79115.0
2024-02-07,10,170680.0,78533.0
2024-02-07,11,157300.0,75963.0
2024-02-07,12,153550.0,72925.0
2024-02-07,13,149370.0,69508.0
2024-02-07,14,150750.0,72713.0
2024-02-07,15,150270.0,74100.0
2024-02-07,16,151320.0,75129.0
2024-02-07,17,151320.0,76631.0
2024-02-07,18,151000.0,76947.0
2024-02-07,19,151250.0,77029.0
2024-02-07,20,146860.0,76198.0
2024-02-07,21,146770.0,73812.0
2024-02-07,22,136740.0,71657.0
2024-02-07,23,131010.0,71214.0
2024-02-07,24,136740.0,70801.0
2024-02-08,1,96710.0,67039.0
2024-02-08,2,95770.0,64374.0
2024-02-08,3,86090.0,62791.0
2024-02-08,4,79930.0,62152.0
2024-02-08,5,79930.0,62560.0
2024-02-08,6,86340.0,64164.0
2024-02-08,7,92340.0,67714.0
2024-02-08,8,96580.0,72816.0
2024-02-08,9,139290.0,77521.0
2024-02-08,10,167090.0,75562.0
2024-02-08,11,139480.0,71818.0
2024-02-08,12,118300.0,68091.0
2024-02-08,13,108900.0,63253.0
2024-02-08,14,120040.0,63935.0
2024-02-08,15,120390.0,63723.0
2024-02-08,16,108350.0,63852.0
2024-02-08,17,108350.0,65243.0
2024-02-08,18,101780.0,67280.0
2024-02-08,19,101780.0,69094.0
2024-02-08,20,93520.0,68966.0
2024-02-08,21,93080.0,67915.0
2024-02-08,22,92520.0,66251.0
2024-02-08,23,92540.0,66544.0
2024-02-08,24,92340.0,66070.0
2024-02-09,1,92520.0,62755.0
2024-02-09,2,83710.0,59872.0
2024-02-09,3,77450.0,57831.0
2024-02-09,4,77170.0,56670.0
2024-02-09,5,77450.0,56311.0
2024-02-09,6,77450.0,56646.0
2024-02-09,7,80980.0,57118.0
2024-02-09,8,76930.0,56897.0
2024-02-09,9,77950.0,54681.0
2024-02-09,10,75020.0,50392.0
2024-02-09,11,75290.0,47513.0
2024-02-09,12,75290.0,45309.0
2024-02-09,13,74150.0,44284.0
2024-02-09,14,74150.0,44245.0
2024-02-09,15,75290.0,45117.0
2024-02-09,16,75290.0,47330.0
2024-02-09,17,92060.0,51086.0
2024-02-09,18,96290.0,55690.0
2024-02-09,19,100410.0,58662.0
2024-02-09,20,99320.0,59000.0
2024-02-09,21,100030.0,58610.0
2024-02-09,22,100340.0,58057.0
2024-02-09,23,100410.0,58042.0
2024-02-09,24,100410.0,58296.0
2024-02-10,1,99900.0,55661.0
2024-02-10,2,93850.0,53355.0
2024-02-10,3,93140.0,52005.0
2024-02-10,4,80090.0,51280.0
2024-02-10,5,83710.0,51321.0
2024-02-10,6,83710.0,52050.0
2024-02-10,7,92060.0,53241.0
2024-02-10,8,92060.0,53846.0
2024-02-10,9,83710.0,51428.0
2024-02-10,10,67550.0,46024.0
2024-02-10,11,65960.0,42104.0
2024-02-10,12,0.0,39835.0
2024-02-10,13,6310.0,39258.0
2024-02-10,14,74670.0,40512.0
2024-02-10,15,75660.0,41935.0
2024-02-10,16,67790.0,44045.0
2024-02-10,17,72900.0,47533.0
2024-02-10,18,84560.0,51976.0
2024-02-10,19,100410.0,55094.0
2024-02-10,20,100410.0,55663.0
2024-02-10,21,100410.0,55867.0
2024-02-10,22,100410.0,55865.0
2024-02-10,23,101470.0,56558.0
2024-02-10,24,101270.0,57179.0
2024-02-11,1,100410.0,54830.0
2024-02-11,2,96290.0,52692.0
2024-02-11,3,94810.0,51355.0
2024-02-11,4,92240.0,50650.0
2024-02-11,5,92380.0,50717.0
2024-02-11,6,94060.0,51444.0
2024-02-11,7,100410.0,52352.0
2024-02-11,8,98310.0,52849.0
2024-02-11,9,93380.0,51546.0
2024-02-11,10,75020.0,48328.0
2024-02-11,11,75610.0,46730.0
2024-02-11,12,75020.0,45554.0
2024-02-11,13,0.0,45630.0
2024-02-11,14,6860.0,45529.0
2024-02-11,15,66220.0,45580.0
2024-02-11,16,69510.0,47589.0
2024-02-11,17,69510.0,51000.0
2024-02-11,18,96290.0,55221.0
2024-02-11,19,100410.0,58267.0
2024-02-11,20,100410.0,58509.0
2024-02-11,21,100410.0,58035.0
2024-02-11,22,100410.0,57319.0
2024-02-11,23,101470.0,57563.0
2024-02-11,24,101470.0,57802.0
2024-02-12,1,100410.0,55469.0
2024-02-12,2,100410.0,53235.0
2024-02-12,3,92060.0,51866.0
2024-02-12,4,83710.0,51276.0
2024-02-12,5,90280.0,51489.0
2024-02-12,6,92470.0,52437.0
2024-02-12,7,100410.0,53718.0
2024-02-12,8,100410.0,54838.0
2024-02-12,9,96290.0,53833.0
2024-02-12,10,83710.0,49807.0
2024-02-12,11,75360.0,47314.0
2024-02-12,12,74780.0,45323.0
2024-02-12,13,0.0,43546.0
2024-02-12,14,6870.0,43627.0
2024-02-12,15,75360.0,44842.0
2024-02-12,16,75360.0,47389.0
2024-02-12,17,96290.0,51882.0
2024-02-12,18,104710.0,56975.0
2024-02-12,19,100410.0,60751.0
2024-02-12,20,100410.0,61340.0
2024-02-12,21,100410.0,60882.0
2024-02-12,22,100410.0,59813.0
2024-02-12,23,100410.0,59605.0
2024-02-12,24,100410.0,59172.0
2024-02-13,1,100710.0,56248.0
2024-02-13,2,77030.0,53916.0
2024-02-13,3,77030.0,52704.0
2024-02-13,4,77030.0,52221.0
2024-02-13,5,77030.0,52925.0
2024-02-13,6,77030.0,55017.0
2024-02-13,7,83100.0,59214.0
2024-02-13,8,100710.0,65387.0
2024-02-13,9,160360.0,71718.0
2024-02-13,10,179030.0,71247.0
2024-02-13,11,176440.0,68184.0
2024-02-13,12,176440.0,64875.0
2024-02-13,13,145180.0,60826.0
2024-02-13,14,153550.0,62516.0
2024-02-13,15,153550.0,63293.0
2024-02-13,16,151010.0,64633.0
2024-02-13,17,154170.0,67483.0
2024-02-13,18,145180.0,69544.0
2024-02-13,19,145430.0,70666.0
2024-02-13,20,133340.0,70252.0
2024-02-13,21,108370.0,68104.0
2024-02-13,22,101780.0,66135.0
2024-02-13,23,100710.0,65770.0
2024-02-13,24,101780.0,65011.0
2024-02-14,1,96580.0,61346.0
2024-02-14,2,78430.0,59021.0
2024-02-14,3,78430.0,57569.0
2024-02-14,4,78430.0,56876.0
2024-02-14,5,78430.0,57317.0
2024-02-14,6,78430.0,59041.0
2024-02-14,7,83960.0,62530.0
2024-02-14,8,114780.0,67478.0
2024-02-14,9,154250.0,74026.0
2024-02-14,10,164920.0,75951.0
2024-02-14,11,164060.0,74773.0
2024-02-14,12,165390.0,72309.0
2024-02-14,13,145000.0,68272.0
2024-02-14,14,166100.0,69499.0
2024-02-14,15,160190.0,68839.0
2024-02-14,16,156430.0,68821.0
2024-02-14,17,158850.0,69939.0
2024-02-14,18,145000.0,70760.0
2024-02-14,19,145000.0,71633.0
2024-02-14,20,148660.0,71009.0
2024-02-14,21,126160.0,68972.0
2024-02-14,22,126160.0,66995.0
2024-02-14,23,122520.0,66565.0
2024-02-14,24,114190.0,65456.0
2024-02-15,1,95330.0,61737.0
2024-02-15,2,78430.0,59209.0
2024-02-15,3,78430.0,57915.0
2024-02-15,4,78430.0,57295.0
2024-02-15,5,78430.0,57593.0
2024-02-15,6,78430.0,59209.0
2024-02-15,7,95330.0,62586.0
2024-02-15,8,101780.0,67140.0
2024-02-15,9,134240.0,73180.0
2024-02-15,10,166970.0,75584.0
2024-02-15,11,159280.0,76361.0
2024-02-15,12,154070.0,76617.0
2024-02-15,13,133380.0,74988.0
2024-02-15,14,153550.0,78627.0
2024-02-15,15,153260.0,78957.0
2024-02-15,16,139820.0,77192.0
2024-02-15,17,133540.0,75949.0
2024-02-15,18,133560.0,76023.0
2024-02-15,19,133180.0,76036.0
2024-02-15,20,133390.0,74832.0
2024-02-15,21,115930.0,72351.0
2024-02-15,22,101780.0,69963.0
2024-02-15,23,101780.0,69593.0
2024-02-15,24,95930.0,68933.0
2024-02-16,1,107060.0,64970.0
2024-02-16,2,94900.0,62530.0
2024-02-16,3,94410.0,61145.0
2024-02-16,4,94410.0,60488.0
2024-02-16,5,94410.0,61049.0
2024-02-16,6,94900.0,62818.0
2024-02-16,7,107520.0,66358.0
2024-02-16,8,117890.0,71231.0
2024-02-16,9,151030.0,75965.0
2024-02-16,10,174500.0,74087.0
2024-02-16,11,141160.0,70780.0
2024-02-16,12,149560.0,67597.0
2024-02-16,13,132820.0,62930.0
2024-02-16,14,133470.0,64597.0
2024-02-16,15,133470.0,65281.0
2024-02-16,16,133470.0,66489.0
2024-02-16,17,133480.0,69288.0
2024-02-16,18,133510.0,71642.0
2024-02-16,19,140460.0,72848.0
2024-02-16,20,133550.0,72680.0
2024-02-16,21,110500.0,70963.0
2024-02-16,22,110310.0,68893.0
2024-02-16,23,107060.0,68675.0
2024-02-16,24,118700.0,68091.0
2024-02-17,1,99690.0,64340.0
2024-02-17,2,92080.0,61772.0
2024-02-17,3,78660.0,60404.0
2024-02-17,4,83730.0,59535.0
2024-02-17,5,83730.0,59831.0
2024-02-17,6,86970.0,60690.0
2024-02-17,7,92080.0,62148.0
2024-02-17,8,92940.0,63128.0
2024-02-17,9,96320.0,62338.0
2024-02-17,10,106610.0,59339.0
2024-02-17,11,100440.0,56851.0
2024-02-17,12,94550.0,53489.0
2024-02-17,13,87170.0,49923.0
2024-02-17,14,87160.0,50158.0
2024-02-17,15,86960.0,50933.0
2024-02-17,16,87130.0,52816.0
2024-02-17,17,91400.0,56339.0
2024-02-17,18,96320.0,60382.0
2024-02-17,19,100440.0,63417.0
2024-02-17,20,100440.0,64064.0
2024-02-17,21,100440.0,63429.0
2024-02-17,22,100440.0,62518.0
2024-02-17,23,100440.0,62789.0
2024-02-17,24,100440.0,62598.0
2024-02-18,1,93370.0,59238.0
2024-02-18,2,92060.0,56980.0
2024-02-18,3,86900.0,55646.0
2024-02-18,4,78200.0,54875.0
2024-02-18,5,78200.0,55103.0
2024-02-18,6,87060.0,56042.0
2024-02-18,7,87180.0,57034.0
2024-02-18,8,87180.0,57381.0
2024-02-18,9,92060.0,56489.0
2024-02-18,10,93680.0,55582.0
2024-02-18,11,94930.0,55491.0
2024-02-18,12,95420.0,55823.0
2024-02-18,13,94110.0,56804.0
2024-02-18,14,93780.0,58274.0
2024-02-18,15,93740.0,58731.0
2024-02-18,16,93220.0,59328.0
2024-02-18,17,93120.0,60207.0
2024-02-18,18,93520.0,61767.0
2024-02-18,19,96290.0,63104.0
2024-02-18,20,94930.0,63128.0
2024-02-18,21,94890.0,62072.0
2024-02-18,22,94110.0,60973.0
2024-02-18,23,94110.0,60416.0
2024-02-18,24,94110.0,59705.0
2024-02-19,1,83960.0,56913.0
2024-02-19,2,75960.0,54469.0
2024-02-19,3,75960.0,53095.0
2024-02-19,4,75960.0,52551.0
2024-02-19,5,75960.0,53189.0
2024-02-19,6,75960.0,55330.0
2024-02-19,7,78590.0,59583.0
2024-02-19,8,85640.0,65397.0
2024-02-19,9,130280.0,73156.0
2024-02-19,10,156540.0,76369.0
2024-02-19,11,155930.0,76849.0
2024-02-19,12,159730.0,75272.0
2024-02-19,13,133900.0,72171.0
2024-02-19,14,159530.0,74523.0
2024-02-19,15,175970.0,74989.0
2024-02-19,16,174910.0,74758.0
2024-02-19,17,151030.0,75060.0
2024-02-19,18,133900.0,73991.0
2024-02-19,19,133850.0,73153.0
2024-02-19,20,127640.0,72095.0
2024-02-19,21,125990.0,69552.0
2024-02-19,22,95500.0,67433.0
2024-02-19,23,93800.0,67554.0
2024-02-19,24,91020.0,66420.0
2024-02-20,1,100710.0,62489.0
2024-02-20,2,75900.0,60049.0
2024-02-20,3,75900.0,58780.0
2024-02-20,4,79920.0,58296.0
2024-02-20,5,75900.0,58832.0
2024-02-20,6,83960.0,60551.0
2024-02-20,7,92340.0,64277.0
2024-02-20,8,105330.0,69312.0
2024-02-20,9,159170.0,76324.0
2024-02-20,10,170680.0,79152.0
2024-02-20,11,159160.0,79694.0
2024-02-20,12,162720.0,79195.0
2024-02-20,13,151450.0,76634.0
2024-02-20,14,160830.0,79733.0
2024-02-20,15,159170.0,79989.0
2024-02-20,16,151440.0,79325.0
2024-02-20,17,152570.0,78662.0
2024-02-20,18,151450.0,76596.0
2024-02-20,19,140590.0,75421.0
2024-02-20,20,136340.0,73881.0
2024-02-20,21,132950.0,71381.0
2024-02-20,22,126080.0,69018.0
2024-02-20,23,109170.0,68670.0
2024-02-20,24,106120.0,67638.0
2024-02-21,1,94950.0,63767.0
2024-02-21,2,79840.0,61246.0
2024-02-21,3,79840.0,59990.0
2024-02-21,4,79840.0,59338.0
2024-02-21,5,79840.0,59845.0
2024-02-21,6,83960.0,61510.0
2024-02-21,7,86920.0,65067.0
2024-02-21,8,106280.0,69971.0
2024-02-21,9,159530.0,77552.0
2024-02-21,10,160610.0,80676.0
2024-02-21,11,159120.0,81790.0
2024-02-21,12,163060.0,81450.0
2024-02-21,13,153140.0,78640.0
2024-02-21,14,161610.0,81557.0
2024-02-21,15,170200.0,81700.0
2024-02-21,16,153730.0,81347.0
2024-02-21,17,151970.0,80600.0
2024-02-21,18,143310.0,78237.0
2024-02-21,19,139490.0,76636.0
2024-02-21,20,137670.0,75234.0
2024-02-21,21,130040.0,72849.0
2024-02-21,22,130130.0,70580.0
2024-02-21,23,109090.0,70545.0
2024-02-21,24,118960.0,69801.0
2024-02-22,1,95740.0,65865.0
2024-02-22,2,83960.0,63257.0
2024-02-22,3,79840.0,61904.0
2024-02-22,4,79840.0,61257.0
2024-02-22,5,79840.0,61617.0
2024-02-22,6,94460.0,63235.0
2024-02-22,7,92340.0,66786.0
2024-02-22,8,113730.0,71820.0
2024-02-22,9,159110.0,78906.0
2024-02-22,10,159790.0,82760.0
2024-02-22,11,167110.0,84093.0
2024-02-22,12,169430.0,83582.0
2024-02-22,13,152230.0,80183.0
2024-02-22,14,155920.0,82251.0
2024-02-22,15,162320.0,82439.0
2024-02-22,16,159170.0,82216.0
2024-02-22,17,152230.0,81943.0
2024-02-22,18,152230.0,79934.0
2024-02-22,19,139410.0,78616.0
2024-02-22,20,137640.0,76987.0
2024-02-22,21,133040.0,74082.0
2024-02-22,22,126080.0,71551.0
2024-02-22,23,126630.0,71143.0
2024-02-22,24,129940.0,70259.0
2024-02-23,1,95740.0,66675.0
2024-02-23,2,83960.0,64126.0
2024-02-23,3,83960.0,62565.0
2024-02-23,4,79840.0,61698.0
2024-02-23,5,79840.0,62033.0
2024-02-23,6,83960.0,63630.0
2024-02-23,7,93110.0,66912.0
2024-02-23,8,129610.0,72096.0
2024-02-23,9,167410.0,79165.0
2024-02-23,10,171880.0,81368.0
2024-02-23,11,170680.0,79993.0
2024-02-23,12,170680.0,77168.0
2024-02-23,13,152180.0,73244.0
2024-02-23,14,170680.0,75649.0
2024-02-23,15,159170.0,76577.0
2024-02-23,16,161800.0,76968.0
2024-02-23,17,152170.0,76934.0
2024-02-23,18,141940.0,75612.0
2024-02-23,19,133190.0,75187.0
2024-02-23,20,133200.0,74173.0
2024-02-23,21,130300.0,71750.0
2024-02-23,22,129640.0,69811.0
2024-02-23,23,106980.0,69508.0
2024-02-23,24,101780.0,68928.0
2024-02-24,1,110990.0,65127.0
2024-02-24,2,88620.0,62683.0
2024-02-24,3,86670.0,61029.0
2024-02-24,4,86740.0,60201.0
2024-02-24,5,86800.0,60334.0
2024-02-24,6,86830.0,61072.0
2024-02-24,7,92080.0,62425.0
2024-02-24,8,92080.0,63526.0
2024-02-24,9,130870.0,64501.0
2024-02-24,10,160140.0,64182.0
2024-02-24,11,150420.0,63570.0
2024-02-24,12,138630.0,61229.0
2024-02-24,13,108330.0,59468.0
2024-02-24,14,108050.0,60524.0
2024-02-24,15,107640.0,62061.0
2024-02-24,16,94520.0,63511.0
2024-02-24,17,107720.0,64306.0
2024-02-24,18,107720.0,64999.0
2024-02-24,19,127590.0,66189.0
2024-02-24,20,107070.0,65975.0
2024-02-24,21,100440.0,65019.0
2024-02-24,22,90120.0,64038.0
2024-02-24,23,90120.0,64426.0
2024-02-24,24,100440.0,64123.0
2024-02-25,1,100410.0,60974.0
2024-02-25,2,89220.0,58696.0
2024-02-25,3,75820.0,57018.0
2024-02-25,4,75820.0,56039.0
2024-02-25,5,75820.0,56128.0
2024-02-25,6,75820.0,56654.0
2024-02-25,7,92060.0,57560.0
2024-02-25,8,96290.0,58052.0
2024-02-25,9,110160.0,58590.0
2024-02-25,10,108760.0,58847.0
2024-02-25,11,101470.0,58879.0
2024-02-25,12,96290.0,57560.0
2024-02-25,13,96290.0,56585.0
2024-02-25,14,87370.0,56854.0
2024-02-25,15,87370.0,57080.0
2024-02-25,16,87790.0,57731.0
2024-02-25,17,100410.0,59015.0
2024-02-25,18,108040.0,61223.0
2024-02-25,19,160460.0,63693.0
2024-02-25,20,127970.0,63998.0
2024-02-25,21,109360.0,63204.0
2024-02-25,22,101470.0,62409.0
2024-02-25,23,97340.0,62112.0
2024-02-25,24,97910.0,61871.0
2024-02-26,1,101780.0,58970.0
2024-02-26,2,83960.0,56839.0
2024-02-26,3,80080.0,55724.0
2024-02-26,4,74810.0,55375.0
2024-02-26,5,80080.0,56076.0
2024-02-26,6,80080.0,58027.0
2024-02-26,7,92340.0,62537.0
2024-02-26,8,119040.0,68805.0
2024-02-26,9,170680.0,74935.0
2024-02-26,10,181650.0,74377.0
2024-02-26,11,168260.0,71483.0
2024-02-26,12,159170.0,67924.0
2024-02-26,13,147370.0,64586.0
2024-02-26,14,147370.0,67782.0
2024-02-26,15,147370.0,69586.0
2024-02-26,16,147370.0,70846.0
2024-02-26,17,148880.0,72595.0
2024-02-26,18,154900.0,73696.0
2024-02-26,19,149010.0,74757.0
2024-02-26,20,147380.0,74160.0
2024-02-26,21,138680.0,71728.0
2024-02-26,22,148040.0,69510.0
2024-02-26,23,148070.0,69238.0
2024-02-26,24,148070.0,68463.0
2024-02-27,1,114270.0,64518.0
2024-02-27,2,100780.0,62202.0
2024-02-27,3,92340.0,60789.0
2024-02-27,4,85810.0,60078.0
2024-02-27,5,92340.0,60632.0
2024-02-27,6,112550.0,62400.0
2024-02-27,7,114180.0,66069.0
2024-02-27,8,153930.0,70872.0
2024-02-27,9,160510.0,75933.0
2024-02-27,10,160670.0,75690.0
2024-02-27,11,157090.0,73365.0
2024-02-27,12,151340.0,70676.0
2024-02-27,13,147250.0,67181.0
2024-02-27,14,147250.0,69349.0
2024-02-27,15,147250.0,69862.0
2024-02-27,16,147250.0,70450.0
2024-02-27,17,151340.0,72053.0
2024-02-27,18,151040.0,73117.0
2024-02-27,19,159170.0,74223.0
2024-02-27,20,147260.0,73946.0
2024-02-27,21,139160.0,71387.0
2024-02-27,22,137900.0,69161.0
2024-02-27,23,133920.0,68807.0
2024-02-27,24,132400.0,67893.0
2024-02-28,1,109700.0,63935.0
2024-02-28,2,92340.0,61552.0
2024-02-28,3,85820.0,60044.0
2024-02-28,4,85980.0,59569.0
2024-02-28,5,85970.0,60066.0
2024-02-28,6,101780.0,61767.0
2024-02-28,7,109960.0,65407.0
2024-02-28,8,132520.0,70038.0
2024-02-28,9,166760.0,74394.0
2024-02-28,10,164920.0,73892.0
2024-02-28,11,164920.0,71132.0
2024-02-28,12,159310.0,67896.0
2024-02-28,13,149220.0,63655.0
2024-02-28,14,154340.0,66347.0
2024-02-28,15,150570.0,68072.0
2024-02-28,16,150460.0,69583.0
2024-02-28,17,151040.0,71116.0
2024-02-28,18,147080.0,72014.0
2024-02-28,19,151040.0,72889.0
2024-02-28,20,147080.0,72581.0
2024-02-28,21,147080.0,70521.0
2024-02-28,22,141020.0,68460.0
2024-02-28,23,133040.0,67970.0
2024-02-28,24,132670.0,67227.0
2024-02-29,1,109090.0,63489.0
2024-02-29,2,96620.0,61219.0
2024-02-29,3,96620.0,59915.0
2024-02-29,4,96620.0,59276.0
2024-02-29,5,96620.0,59710.0
2024-02-29,6,99120.0,61288.0
2024-02-29,7,110270.0,64569.0
2024-02-29,8,124190.0,69180.0
2024-02-29,9,162570.0,75859.0
2024-02-29,10,171880.0,78613.0
2024-02-29,11,163680.0,79171.0
2024-02-29,12,158340.0,77903.0
2024-02-29,13,149390.0,74688.0
2024-02-29,14,164920.0,76739.0
2024-02-29,15,157540.0,76676.0
2024-02-29,16,150820.0,75370.0
2024-02-29,17,157520.0,74659.0
2024-02-29,18,149110.0,73443.0
2024-02-29,19,149850.0,73226.0
2024-02-29,20,142010.0,72619.0
2024-02-29,21,134500.0,70517.0
2024-02-29,22,134350.0,68785.0
2024-02-29,23,132840.0,69261.0
2024-02-29,24,132860.0,69240.0
2024-03-01,1,107390.0,65874.0
2024-03-01,2,95300.0,63335.0
2024-03-01,3,87890.0,61836.0
2024-03-01,4,86500.0,61048.0
2024-03-01,5,88780.0,61343.0
2024-03-01,6,100210.0,62318.0
2024-03-01,7,111400.0,63794.0
2024-03-01,8,111400.0,64593.0
2024-03-01,9,111670.0,62859.0
2024-03-01,10,109570.0,59118.0
2024-03-01,11,99150.0,57294.0
2024-03-01,12,99150.0,55035.0
2024-03-01,13,96360.0,52479.0
2024-03-01,14,95910.0,53838.0
2024-03-01,15,95910.0,55424.0
2024-03-01,16,98250.0,57934.0
2024-03-01,17,100210.0,61789.0
2024-03-01,18,128340.0,66235.0
2024-03-01,19,109570.0,69907.0
2024-03-01,20,109830.0,70870.0
2024-03-01,21,109830.0,69954.0
2024-03-01,22,110350.0,68465.0
2024-03-01,23,112190.0,68034.0
2024-03-01,24,112190.0,67830.0
2024-03-02,1,100280.0,64723.0
2024-03-02,2,99480.0,62366.0
2024-03-02,3,95380.0,60883.0
2024-03-02,4,91240.0,60009.0
2024-03-02,5,91240.0,60197.0
2024-03-02,6,95380.0,61027.0
