row_number,market_area,company_name,generator_name,dispatch_type,generation_source,generation_form,fuel_type,capacity_mw
323,수도권,한화솔루션 주식회사,fhhqc001,비중앙,DER,DER,DER,0.0
324,비수도권,주식회사 무안햇빛발전소,fMAHB005,비중앙,DER,DER,DER,0.0
325,수도권,엔라이튼 주식회사,fSLC008,비중앙,DER,DER,DER,0.0
326,비수도권,한국중부발전(주),fKMP017,비중앙,DER,DER,DER,0.0
327,비수도권,청산풍력발전주식회사,fcswp002,비중앙,DER,풍력,DER,0.0
328,제주,한국중부발전(주),fKMP016,비중앙,DER,풍력,DER,0.0
329,비수도권,한국동서발전(주),fEWP005,비중앙,DER,태양광,DER,0.0
330,수도권,주식회사 해줌,fHZ012,비중앙,DER,태양광,DER,0.0
331,비수도권,주식회사 무안솔라파크,fMASOL005,비중앙,DER,태양광,DER,0.0
332,비수도권,한국남부발전,fKOSPO002,비중앙,DER,태양광,DER,0.0
333,수도권,주식회사 케이티,fKT009,비중앙,DER,태양광,DER,0.0
334,수도권,엔라이튼 주식회사,fSLC007,비중앙,DER,태양광,DER,0.0
335,비수도권,주식회사 에타솔라,fEta001,비중앙,DER,태양광,DER,0.0
336,제주,한국중부발전(주),fKMP015,비중앙,DER,태양광,DER,0.0
337,비수도권,해솔라에너지 주식회사,fHSE001,비중앙,DER,태양광,DER,0.0
338,비수도권,영암태양광발전 주식회사,fYA002,비중앙,DER,태양광,DER,0.0
339,비수도권,한국서부발전(주),fiwest004,비중앙,DER,태양광,DER,0.0
340,수도권,주식회사 케이티,fKT008,비중앙,DER,태양광,DER,0.0
341,비수도권,부산정관에너지 주식회사,fBJE008,비중앙,DER,태양광,DER,0.0
342,수도권,서울에너지공사,fSE002,비중앙,DER,태양광,DER,0.0
343,제주,한국중부발전(주),fKMP014,비중앙,DER,풍력,DER,0.0
344,제주,제주에너지공사,fJECO002,비중앙,DER,풍력,DER,0.0
345,비수도권,주식회사 에너지코,fENGC002,비중앙,DER,태양광,DER,0.0
346,비수도권,군산육상태양광(주),fLAND001,비중앙,DER,태양광,DER,0.0
347,수도권,주식회사 케이티,fKT007,비중앙,DER,태양광,DER,0.0
348,수도권,주식회사 해줌,fHZ011,비중앙,DER,태양광,DER,0.0
349,비수도권,한국중부발전(주),fKMP013,비중앙,DER,태양광,DER,0.0
350,비수도권,청산풍력발전주식회사,fcswp001,비중앙,DER,풍력,DER,0.0
351,수도권,SK에너지 주식회사,fSKE001,비중앙,DER,태양광,DER,0.0
352,비수도권,(주)지에스동해전력,fGSDEP003,비중앙,DER,태양광,DER,0.0
353,비수도권,(주)신안그린에너지,fSGE001,비중앙,DER,풍력,DER,0.0
354,비수도권,주식회사 무안솔라파크,fMASOL004,비중앙,DER,태양광,DER,0.0
355,비수도권,(주)새만금세빛발전소,fsspv002,비중앙,DER,태양광,DER,0.0
356,비수도권,한국동서발전(주),fEWP004,비중앙,DER,태양광,DER,0.0
357,수도권,주식회사 해줌,fHZ010,비중앙,DER,태양광,DER,0.0
358,제주,주식회사 해줌,fHZ009,비중앙,DER,태양광,DER,0.0
359,비수도권,평창풍력발전주식회사,fPCWD001,비중앙,DER,풍력,DER,0.0
360,비수도권,부산정관에너지 주식회사,fBJE007,비중앙,DER,태양광,DER,0.0
361,수도권,엘에스일렉트릭(주),fLSE001,비중앙,DER,태양광,DER,0.0
362,비수도권,한국중부발전(주),fKMP012,비중앙,DER,태양광,DER,0.0
363,수도권,주식회사 에너닷,fENDOT002,비중앙,DER,태양광,DER,0.0
364,제주,한국중부발전(주),fKMP011,비중앙,DER,태양광,DER,0.0
365,제주,한국중부발전(주),fKMP010,비중앙,DER,풍력,DER,0.0
366,수도권,주식회사 케이티,fKT006,비중앙,DER,태양광,DER,0.0
367,수도권,주식회사 해줌,fHZ008,비중앙,DER,태양광,DER,0.0
368,비수도권,한국서부발전(주),fiwest003,비중앙,DER,태양광,DER,0.0
369,비수도권,한국중부발전(주),fKMP009,비중앙,DER,태양광,DER,0.0
370,수도권,케이씨솔라앤에너지(주),fKCSNE003,비중앙,DER,태양광,DER,0.0
371,비수도권,한국수력원자력(주),fKHNP003,비중앙,DER,태양광,DER,0.0
372,비수도권,주식회사 에너지코,fENGC001,비중앙,DER,태양광,DER,0.0
373,수도권,케이씨솔라앤에너지(주),fKCSNE002,비중앙,DER,태양광,DER,0.0
374,수도권,에스파워 주식회사,fsp001,비중앙,DER,태양광,DER,0.0
375,제주,제주에너지공사,fJECO001,비중앙,DER,풍력,DER,0.0
376,비수도권,주식회사 무안햇빛발전소,fMAHB004,비중앙,DER,태양광,DER,0.0
377,비수도권,주식회사 무안솔라파크,fMASOL003,비중앙,DER,태양광,DER,0.0
378,비수도권,GS풍력발전,fGSWP003,비중앙,DER,풍력,DER,0.0
379,수도권,주식회사 해줌,fHZ007,비중앙,DER,태양광,DER,0.0
380,수도권,한화에너지주식회사,fSIT001,비중앙,DER,태양광,DER,0.0
381,비수도권,정암풍력발전(주),fjeong001,비중앙,DER,풍력,DER,0.0
382,제주,한국수력원자력(주),fKHNP002,비중앙,DER,태양광,DER,0.0
383,비수도권,합천수상태양광 주식회사,fHFPPP001,비중앙,DER,태양광,DER,0.0
384,비수도권,부산정관에너지 주식회사,fBJE006,비중앙,DER,태양광,DER,0.0
385,비수도권,(주)새만금세빛발전소,fsspv001,비중앙,DER,태양광,DER,0.0
386,수도권,엔라이튼 주식회사,fSLC006,비중앙,DER,태양광,DER,0.0
387,수도권,주식회사 케이티,fKT005,비중앙,DER,태양광,DER,0.0
388,제주,한국중부발전(주),fKMP008,비중앙,DER,풍력,DER,0.0
389,수도권,주식회사 케이티,fKT004,비중앙,DER,태양광,DER,0.0
390,수도권,주식회사 해줌,fHZ006,비중앙,DER,태양광,DER,0.0
391,수도권,주식회사 해줌,fHZ005,비중앙,DER,태양광,DER,0.0
392,수도권,주식회사 해줌,fHZ004,비중앙,DER,태양광,DER,0.0
393,비수도권,한국중부발전(주),fKMP007,비중앙,DER,태양광,DER,0.0
394,비수도권,한국남동발전(주),fKOEN002,비중앙,DER,태양광,DER,0.0
395,비수도권,주식회사 새만금희망태양광,fSMGHM001,비중앙,DER,태양광,DER,0.0
396,비수도권,한국중부발전(주),fKMP006,비중앙,DER,태양광,DER,0.0
397,비수도권,한국남부발전,fKOSPO001,비중앙,DER,태양광,DER,0.0
398,수도권,주식회사 에너닷,fINUPS002,비중앙,DER,태양광,DER,0.0
399,수도권,에스케이이노베이션 주식회사,fSKENS002,비중앙,DER,태양광,DER,0.0
400,비수도권,주식회사 무안햇빛발전소,fMAHB003,비중앙,DER,태양광,DER,0.0
401,비수도권,주식회사 무안솔라파크,fMASOL002,비중앙,DER,태양광,DER,0.0
402,비수도권,주식회사 무안햇빛발전소,fMAHB002,비중앙,DER,태양광,DER,0.0
403,수도권,엔라이튼 주식회사,fSLC005,비중앙,DER,태양광,DER,0.0
404,비수도권,GS풍력발전,fGSWP002,비중앙,DER,풍력,DER,0.0
405,비수도권,한국동서발전(주),fEWP003,비중앙,DER,태양광,DER,0.0
406,비수도권,한국동서발전(주),fEWP002,비중앙,DER,태양광,DER,0.0
407,비수도권,빛솔라에너지주식회사,fjara001,비중앙,DER,태양광,DER,0.0
408,비수도권,한국중부발전(주),fKMP005,비중앙,DER,태양광,DER,0.0
409,비수도권,한국서부발전(주),fiwest002,비중앙,DER,태양광,DER,0.0
410,수도권,주식회사 해줌,fHZ003,비중앙,DER,태양광,DER,0.0
411,수도권,주식회사 해줌,fHZ002,비중앙,DER,태양광,DER,0.0
412,비수도권,브이젠 주식회사,fVGEN001,비중앙,DER,태양광,DER,0.0
413,비수도권,부산정관에너지 주식회사,fBJE005,비중앙,DER,태양광,DER,0.0
414,비수도권,주식회사 대건소프트,fDGS002,비중앙,DER,태양광,DER,0.0
415,수도권,서울에너지공사,fSE001,비중앙,DER,태양광,DER,0.0
416,수도권,주식회사 에너닷,fENDOT001,비중앙,DER,태양광,DER,0.0
417,수도권,주식회사 케이티,fKT003,비중앙,DER,태양광,DER,0.0
418,비수도권,(주)지에스동해전력,fGSDEP002,비중앙,DER,태양광,DER,0.0
419,수도권,주식회사 에너닷,fINUPS001,비중앙,DER,태양광,DER,0.0
420,제주,한국중부발전(주),fKMP004,비중앙,DER,풍력,DER,0.0
421,수도권,엔라이튼 주식회사,fSLC004,비중앙,DER,태양광,DER,0.0
422,비수도권,부산정관에너지 주식회사,fBJE004,비중앙,DER,태양광,DER,0.0
423,비수도권,한국수력원자력(주),fKHNP001,비중앙,DER,태양광,DER,0.0
424,수도권,주식회사 케이티,fKT002,비중앙,DER,태양광,DER,0.0
425,비수도권,한국서부발전(주),fiwest001,비중앙,DER,태양광,DER,0.0
426,수도권,주식회사 솔라위즈,fslwiz001,비중앙,DER,태양광,DER,0.0
427,제주,제주김녕풍력발전 주식회사,fGNWIN001,비중앙,DER,태양광,DER,0.0
428,비수도권,한국중부발전(주),fKMP003,비중앙,DER,태양광,DER,0.0
429,비수도권,부산정관에너지 주식회사,fBJE003,비중앙,DER,태양광,DER,0.0
430,비수도권,솔라시도 태양광발전 주식회사,fSLSD001,비중앙,DER,태양광,DER,0.0
431,비수도권,현대에코에너지주식회사,fHDEC001,비중앙,DER,태양광,DER,0.0
432,수도권,엔라이튼 주식회사,fSLC003,비중앙,DER,태양광,DER,0.0
433,비수도권,(주)거금솔라파크,fGG001,비중앙,DER,태양광,DER,0.0
434,수도권,엔라이튼 주식회사,fSLC002,비중앙,DER,태양광,DER,0.0
435,수도권,재단법인 녹색에너지연구원,재단법인 녹색에너지연구원,비중앙,재생e공급,재생e공급,재생e공급,0.0
436,비수도권,한국중부발전(주),fKMP002,비중앙,DER,태양광,DER,0.0
437,비수도권,한국중부발전(주),fKMP001,비중앙,DER,태양광,DER,0.0
438,비수도권,부산정관에너지 주식회사,fBJE002,비중앙,DER,태양광,DER,0.0
439,비수도권,부산정관에너지 주식회사,fBJE001,비중앙,DER,태양광,DER,0.0
440,비수도권,주식회사 무안솔라파크,fMASOL001,비중앙,DER,태양광,DER,0.0
441,비수도권,GS풍력발전,fGSWP001,비중앙,DER,풍력,DER,0.0
442,비수도권,주식회사 무안햇빛발전소,fMAHB001,비중앙,DER,태양광,DER,0.0
443,비수도권,영암태양광발전 주식회사,fYA001,비중앙,DER,태양광,DER,0.0
444,비수도권,탑솔라(주),ftop001,비중앙,DER,태양광,DER,0.0
445,수도권,켑코솔라 주식회사,fkesol001,비중앙,DER,태양광,DER,0.0
446,비수도권,한국전력공사,한국전력공사(제3자PPA),비중앙,재생e공급,재생e공급,재생e공급,0.0
447,수도권,에스피브이(주),에스피브이,비중앙,재생e공급,재생e공급,재생e공급,0.0
448,수도권,한국동서발전(주),한국동서발전(주),비중앙,재생e공급,재생e공급,재생e공급,0.0
449,수도권,에스케이이터닉스 주식회사,에스케이이터닉스,비중앙,재생e공급,재생e공급,재생e공급,0.0
450,수도권,(주)한마음에너지솔루션,한마음에너지솔루션,비중앙,재생e공급,재생e공급,재생e공급,0.0
451,수도권,한화솔루션 주식회사(큐셀),한화솔루션 주식회사(큐셀),비중앙,재생e공급,재생e공급,재생e공급,0.0
452,수도권,한화솔루션 주식회사,한화솔루션(한화큐셀),비중앙,재생e공급,재생e공급,재생e공급,0.0
453,수도권,주식회사 케이티,주식회사 케이티,비중앙,재생e공급,재생e공급,재생e공급,0.0
454,수도권,삼성물산(주) 공급사업자,삼성물산 주식회사,비중앙,재생e공급,재생e공급,재생e공급,0.0
455,비수도권,한국남동발전(주),한국남동발전(주),비중앙,재생e공급,재생e공급,재생e공급,0.0
456,수도권, 티더블유바이오매스에너지(주),티더블유바이오매스에너지,비중앙,재생e공급,재생e공급,재생e공급,0.0
457,수도권,엘에스영종스카이솔라 주식회사,엘에스영종스카이솔라 주식회사,비중앙,재생e공급,재생e공급,재생e공급,0.0
458,수도권,엔라이튼 주식회사,엔라이튼 주식회사,비중앙,재생e공급,재생e공급,재생e공급,0.0
459,수도권,현대건설(주),현대건설(주),비중앙,재생e공급,재생e공급,재생e공급,0.0
460,수도권,엘에스일렉트릭,엘에스일렉트릭,비중앙,재생e공급,재생e공급,재생e공급,0.0
461,수도권,롯데케미칼 주식회사,롯데케미칼 주식회사,비중앙,재생e공급,재생e공급,재생e공급,0.0
462,수도권,지에스이피에스(주),지에스이피에스(주),비중앙,재생e공급,재생e공급,재생e공급,0.0
463,수도권,한화신한테라와트아워,한화신한테라와트아워,비중앙,재생e공급,재생e공급,재생e공급,0.0
464,수도권,지에스에너지주식회사,지에스에너지주식회사,비중앙,재생e공급,재생e공급,재생e공급,0.0
465,수도권,에이치디현대 주식회사,에이치디현대 주식회사,비중앙,재생e공급,재생e공급,재생e공급,0.0
466,수도권,한화솔루션(주) 인사이트,한화솔루션(주),비중앙,재생e공급,재생e공급,재생e공급,0.0
467,수도권,한국수자원공사,한국수자원공사,비중앙,재생e공급,재생e공급,재생e공급,0.0
468,수도권,창원에스지에너지(주),창원에스지에너지(주),비중앙,재생e공급,재생e공급,재생e공급,0.0
469,수도권,주식회사 한마음에너지,주식회사 한마음에너지,비중앙,재생e공급,재생e공급,재생e공급,0.0
470,수도권,에스케이에코플랜트(주),에스케이에코플랜트(주),비중앙,재생e공급,재생e공급,재생e공급,0.0
471,수도권,에스케이이노베이션 주식회사,에스케이이노베이션 주식회사,비중앙,재생e공급,재생e공급,재생e공급,0.0
472,비수도권,(주)지에스동해전력,fGSDEP001,비중앙,DER,태양광,DER,0.0
473,비수도권,안좌스마트팜앤쏠라시티(주),fAZ001,비중앙,DER,태양광,DER,0.0
474,비수도권,한국동서발전(주),fEWP001,비중앙,DER,태양광,DER,0.0
475,비수도권,한국남동발전(주),fKOEN001,비중앙,DER,태양광,DER,0.0
476,수도권,케이씨솔라앤에너지(주),fKCSNE001,비중앙,DER,태양광,DER,0.0
477,수도권,주식회사 해줌,fHZ001,비중앙,DER,태양광,DER,0.0
478,수도권,주식회사 케이티,fKT001,비중앙,DER,태양광,DER,0.0
479,비수도권,주식회사 대건소프트,fDGS001,비중앙,DER,태양광,DER,0.0
480,수도권,에스케이이노베이션 주식회사,fSKENS001,비중앙,DER,태양광,DER,0.0
481,수도권,솔라커넥트주식회사,fSLC001,비중앙,DER,태양광,DER,0.0
482,제주,한화솔루션 주식회사,QVPP4호,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,3.721
483,제주,한국중부발전(주),bKMP001-PV3,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,2.827
484,제주,한국서부발전(주),WP-JJVPP001,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,1.142
485,제주,두산에너빌리티주식회사,두산 제주#1,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,8.142
486,제주,(주)엘지에너지솔루션,LG2601_02,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,7.931
487,제주,(주)브이피피랩,VPPLAB_AG_02,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,1.955
488,제주,엘에스일렉트릭(주),LSVPP03,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,4.839
489,제주,주식회사 케이티,ktgrid05,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,18.348
490,제주,제주에너지공사,JECO집합자원(2026년상반기),비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,1.495
491,제주,주식회사 해줌,HV005,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,23.162
492,제주,(주)엘지에너지솔루션,급전가능재생에너지 VPP#2,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,4.5
493,제주,(주)엘지에너지솔루션,급전가능재생에너지 VPP#1,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,99.047
494,제주,한국중부발전(주),bKMP001-PV2,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,21.538
495,제주,주식회사 케이티,성산파워 태양광발전소,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,18.348
496,제주,주식회사 해줌,HV004,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,22.668
497,제주,GS 풍력발전,GSWP001,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,3.858
498,제주,(주)브이피피랩,VPPLAB_AG_01,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,48.452
499,제주,엘에스일렉트릭(주),LSVPP02,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,4.673
500,제주,제주에너지공사,JECO집합자원(PV),비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,1.495
501,제주,주식회사 해줌,HV003,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,23.949
502,제주,주식회사 케이티,ktgrid03,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,15.856
503,제주,(주)엘지에너지솔루션,급전가능재생에너지 VPP #3,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,84.286
504,제주,한국남부발전,제주 VPP #1,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,49.182
505,제주,제주한림해상풍력주식회사,급전자원 제주한림해상풍력,비중앙,신재생에너지,급전가능재생E발전기(풍력),급전가능 재생에너지,100.08
506,제주,한화솔루션 주식회사,QVPP3호,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,1.223
507,제주,한국수력원자력(주),제주#1,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,14.081
508,제주,(주)엘지에너지솔루션,급전가능재생에너지 VPP #2,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,83.286
509,제주,주식회사 해줌,HV002,비중앙,신재생에너지,급전가능집합전력자원,급전가능 재생에너지,23.407
